projeto,mes,status,perfComp,perfOper,P50,energiaFinal,receitaForecast,budget,inversores,modulos,estrutura,transformadores,cabine,rede,manutencao,sujidade,clima
Litoral 02,2026-03,COD,0.95,1.0240770767334597,88.18,85.78796079503866,53416.15656513919,45677.37058239423,0.007,0.0021,0.007,0.007,0.0007,0.006397705722371895,0.0014,0.01,-0.06567478245583164
Litoral 02,2026-04,COD,0.95,0.9484022942776281,99.84,89.95406080764447,56350.52718217592,54784.21765350063,0.007,0.0021,0.007,0.007,0.0007,0.006397705722371895,0.0014,0.01,0.01
Litoral 02,2026-05,COD,0.95,0.9995022942776282,105.97,100.62139521837024,63864.00803050529,56813.34473594463,0.003,0.001,0.004,0.004,0.0007,0.006397705722371895,0.0014,0.02,-0.04
Litoral 02,2026-06,COD,0.95,0.9,97.28,83.1744,51575.30877473684,53384.47627635182,0.003,0.001,0.01,0.004,0.0007,0.006397705722371895,0.0014,0.01,-0.02
Litoral 02,2026-07,COD,0.95,0.8867483141447372,100.53,84.68756761992191,52641.100423788725,56646.980414940626,0.003,0.001,0.004,0.004,0.0007,0.006397705722371895,0.0014,0.01,-0.01
Litoral 02,2026-08,COD,0.95,0.9,113.98,97.4529,61632.29509973683,63729.70522410063,0.003,0.001,0.004,0.004,0.0007,0.006397705722371895,0.0014,0.01,-0.01
Litoral 02,2026-09,COD,0.95,0.9,111.97,95.73434999999999,60421.84345223683,63453.21790580462,0.003,0.001,0.004,0.004,0.0007,0.006397705722371895,0.0014,0.01,-0.01
Litoral 02,2026-10,COD,0.95,0.9,121.41,103.80555,66106.75069223685,67884.05029926062,0.003,0.001,0.004,0.004,0.0007,0.006397705722371895,0.0014,0.01,-0.02
Litoral 02,2026-11,COD,0.95,0.91,112.74,97.46373,61639.92315323683,62662.31145296463,0.003,0.001,0.004,0.004,0.0007,0.006397705722371895,0.0014,0.01,-0.02
Litoral 02,2026-12,COD,0.95,0.92,106.49,93.07226,58546.81437173684,58835.462193948624,0.003,0.001,0.004,0.004,0.0007,0.006397705722371895,0.0014,0.01,-0.03
Litoral 10,2026-01,COD,0,0.9339115431734232,247.5,0,-17326.87894736843,1258.2330670736847,0.007,0.0021,0.007,0.007,0.0007,0.010888456826576787,0.0014,0.01,0.02
Litoral 10,2026-02,COD,0,0.9339115431734232,227.559,0,-17326.87894736843,-41.20282822230365,0.007,0.0021,0.007,0.007,0.0007,0.010888456826576787,0.0014,0.01,0.02
Litoral 10,2026-03,COD,0,0.8937770849376359,246.794,0,-17326.87894736843,813.8306920976756,0.007,0.0021,0.007,0.007,0.0007,0.010888456826576787,0.0014,0.01,0.06013445823578735
Litoral 10,2026-04,COD,0.3,0.9322115431734233,214.788,60.06835588054,13429.801177432702,-956.7144817263033,0.007,0.0021,0.0187,0.007,0.0007,0.010888456826576787,0.0014,0.01,0.01
Litoral 10,2026-05,COD,0.3,0.9936115431734233,222.048,66.1888367815717,16563.65877222616,-944.755140318317,0.003,0.001,0.0054,0.004,0.0007,0.010888456826576787,0.0014,0.02,-0.04
Litoral 10,2026-06,COD,0.35,0.67,194.221,45.544824500000004,5993.346451717574,-1827.927184254324,0.003,0.001,0.01,0.004,0.0007,0.04,0.0014,0.01,-0.02
Litoral 10,2026-07,COD,0,0.7105307870930537,213.416,0,-17326.87894736843,-692.1773506863101,0.003,0.001,0.0054,0.004,0.0007,0.04,0.0014,0.01,-0.01
Litoral 10,2026-08,COD,0.6,0.75,252.765,113.74425,40913.36189163156,1863.6520637456852,0.003,0.001,0.004,0.004,0.0007,0.04,0.0014,0.01,-0.01
Litoral 10,2026-09,COD,0.7,0.75,255.302,134.03355,51302.05159203155,2444.2333900496888,0.003,0.001,0.004,0.004,0.0007,0.04,0.0014,0.01,-0.01
Litoral 10,2026-10,COD,0.8,0.8,267.776,171.37664000000004,70422.75927855157,4152.431197505677,0.003,0.001,0.004,0.004,0.0007,0.04,0.0014,0.01,-0.02
Litoral 10,2026-11,COD,0.9,0.8,266.662,191.99664,80980.77663855156,2852.995302209689,0.003,0.001,0.004,0.004,0.0007,0.04,0.0014,0.01,-0.02
Litoral 10,2026-12,COD,1,0.85,250.581,212.99384999999998,91731.93608043154,2624.117388833678,0.003,0.001,0.004,0.004,0.0007,0.04,0.0014,0.01,-0.03
Litoral 12,2026-01,COD,0.15,0.9326570874028759,219.05,30.644780249339988,-684.9245851618616,-842.2755250383198,0.007,0.0021,0.007,0.007,0.0007,0.01214291259712414,0.0014,0.01,0.02
Litoral 12,2026-02,COD,0.15,0.9326570874028759,223.32,31.242147113821545,-360.51853573649714,-471.6409685391118,0.007,0.0021,0.007,0.007,0.0007,0.01214291259712414,0.0014,0.01,0.02
Litoral 12,2026-03,COD,0.15,0.9894180152561125,233.8,34.698889795031874,1516.7001447215735,-229.1679784287262,0.007,0.0021,0.0327,0.007,0.0007,0.01214291259712414,0.0014,0.01,-0.0624609278532366
Litoral 12,2026-04,COD,0.15,0.9121570874028758,238.12,32.58042684785593,366.247656628213,609.9917511248932,0.007,0.0021,0.0375,0.007,0.0007,0.01214291259712414,0.0014,0.01,0.01
Litoral 12,2026-05,COD,0.15,0.9923570874028759,255.73,38.06632169423062,3345.4177119004453,1287.0761478128843,0.003,0.001,0.0054,0.004,0.0007,0.01214291259712414,0.0014,0.02,-0.04
Litoral 12,2026-06,COD,0.15,0.9,229.06,30.923100000000005,-533.7802613684325,-81.81019995032693,0.003,0.001,0.01,0.004,0.0007,0.01214291259712414,0.0014,0.01,-0.02
Litoral 12,2026-07,COD,0,0.8594909630664452,237.57,0,-17326.87894736843,939.3593904080772,0.003,0.001,0.0054,0.004,0.0007,0.01214291259712414,0.0014,0.01,-0.01
Litoral 12,2026-08,COD,0,0.85,271.7,0,-17326.87894736843,3087.0414265328873,0.003,0.001,0.004,0.004,0.0007,0.01214291259712414,0.0014,0.01,-0.01
Litoral 12,2026-09,COD,0,0.85,270.01,0,-17326.87894736843,3398.7276202832873,0.003,0.001,0.004,0.004,0.0007,0.01214291259712414,0.0014,0.01,-0.01
Litoral 12,2026-10,COD,0,0.88,274.71,0,-17326.87894736843,3307.797865563276,0.003,0.001,0.004,0.004,0.0007,0.01214291259712414,0.0014,0.01,-0.02
Litoral 12,2026-11,COD,0,0.88,259.7,0,-17326.87894736843,2209.183881358491,0.003,0.001,0.004,0.004,0.0007,0.01214291259712414,0.0014,0.01,-0.02
Litoral 12,2026-12,COD,0,0.88,252.58,0,-17326.87894736843,1693.1011024880863,0.003,0.001,0.004,0.004,0.0007,0.01214291259712414,0.0014,0.01,-0.03
Litoral 15,2026-01,COD,0,0.9408,238.8,0,-17326.87894736843,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.02
Litoral 15,2026-02,COD,0,0.9408,221.28,0,-17326.878947368423,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.02
Litoral 15,2026-03,COD,0,1.0258,257.29,0,-17326.878947368423,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,-0.065
Litoral 15,2026-04,COD,0,0.9408,222.89,0,-17326.878947368426,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.02
Litoral 15,2026-05,COD,0,0.9989,243.08,0,-17326.878947368426,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.02,-0.04
Litoral 15,2026-06,COD,0,0.9,219.85,0,-17326.87894736843,0,0.003,0.001,0.01,0.004,0.0007,0.003,0.0014,0.01,-0.02
Litoral 15,2026-07,COD,0,0.8814230611780761,231.21,0,-17326.878947368423,0,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,-0.01
Litoral 15,2026-08,COD,0,0.9,255.45,0,-17326.878947368426,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Litoral 15,2026-09,COD,0,0.9,272.42,0,-17326.87894736843,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Litoral 15,2026-10,COD,0,0.9,267.2,0,-17326.87894736843,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.02
Litoral 15,2026-11,COD,0.25,0.9,263.3,59.24250000000001,-7629.249000868429,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.02
Litoral 15,2026-12,COD,0.5,0.9,232.9,104.805,-170.9502383684303,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.03
Guará I,2026-01,COD,0.95,0.9772137062529976,623.7,579.0137791604949,343795.9753653542,353968.20177391253,0.007,0.0021,0.007,0.007,0.0007,0.0075862937470023446,0.0014,0.01,-0.02
Guará I,2026-02,COD,0.95,0.9372137062529977,589.53,524.8898164349632,305599.3708269005,317339.7364180367,0.007,0.0021,0.007,0.007,0.0007,0.0075862937470023446,0.0014,0.01,0.02
Guará I,2026-03,COD,0.95,0.9315218525329473,603.54,534.1001639338482,312099.3383710487,325979.7222884699,0.007,0.0021,0.00448,0.007,0.0007,0.0075862937470023446,0.0014,0.01,0.0282118537200504
Guará I,2026-04,COD,0.95,0.9472137062529976,567.06,510.2706540544335,295282.27030408307,306926.78734893515,0.007,0.0021,0.007,0.007,0.0007,0.0075862937470023446,0.0014,0.01,0.01
Guará I,2026-05,COD,0.95,0.9983137062529976,492.7,467.2757049173093,264939.6829057851,259768.08377649938,0.003,0.001,0.004,0.004,0.0007,0.0075862937470023446,0.0014,0.02,-0.04
Guará I,2026-06,COD,0.95,0.9,418.84,358.10819999999995,187897.50410373008,211930.83770661842,0.003,0.001,0.01,0.004,0.0007,0.0075862937470023446,0.0014,0.01,-0.02
Guará I,2026-07,COD,0.95,0.7798963040779294,499.28,369.9172953650271,196231.47159059424,253515.47484364692,0.003,0.001,0.004,0.004,0.0007,0.0075862937470023446,0.0014,0.01,-0.01
Guará I,2026-08,COD,0.95,0.78,592.11,438.75351,244810.87220968213,346586.3709579358,0.003,0.001,0.004,0.004,0.0007,0.0075862937470023446,0.0014,0.01,0.01
Guará I,2026-09,COD,0.95,0.8,580.15,440.914,246335.5828550901,322950.05471621815,0.003,0.001,0.004,0.004,0.0007,0.0075862937470023446,0.0014,0.01,0.01
Guará I,2026-10,COD,0.95,0.83,620.13,488.97250499999996,280251.6454963861,343919.07532814326,0.003,0.001,0.004,0.004,0.0007,0.0075862937470023446,0.0014,0.01,-0.01
Guará I,2026-11,COD,0.95,0.85,575.38,464.61934999999994,263065.0282578101,312054.237254398,0.003,0.001,0.004,0.004,0.0007,0.0075862937470023446,0.0014,0.02,-0.01
Guará I,2026-12,COD,0.95,0.88,665.69,556.51684,327919.3350536181,358609.9996270841,0.003,0.001,0.004,0.004,0.0007,0.0075862937470023446,0.0014,0.01,-0.01
Guará II,2026-01,COD,0.95,0.9758878525944611,308.68,286.17520922191534,169461.5801719456,174805.95688387853,0.007,0.0021,0.007,0.007,0.0007,0.00891214740553893,0.0014,0.01,-0.02
Guará II,2026-02,COD,0.95,0.9358878525944611,273.3,242.9892426083629,138984.18706764153,144997.63447627405,0.007,0.0021,0.007,0.007,0.0007,0.00891214740553893,0.0014,0.01,0.02
Guará II,2026-03,COD,0.95,0.9276759988744107,285.9,251.9614396742843,145316.08602533574,152934.51299214864,0.007,0.0021,0.007,0.007,0.0007,0.00891214740553893,0.0014,0.01,0.0282118537200504
Guará II,2026-04,COD,0.95,0.9458878525944611,274.47,246.63694695652168,141558.4612605046,147665.03469443216,0.007,0.0021,0.007,0.007,0.0007,0.00891214740553893,0.0014,0.01,0.01
Guará II,2026-05,COD,0.95,0.9969878525944611,235.64,223.18370670609085,125006.93587545617,122763.80530705935,0.003,0.001,0.004,0.004,0.0007,0.00891214740553893,0.0014,0.02,-0.04
Guará II,2026-06,COD,0.95,0.9,214.02,182.98710000000003,96639.20718703119,108898.493519643,0.003,0.001,0.01,0.004,0.0007,0.00891214740553893,0.0014,0.01,-0.02
Guará II,2026-07,COD,0.95,0.7568016867582469,238.45,171.43639409712875,88487.59146463264,119793.44209350413,0.003,0.001,0.004,0.004,0.0007,0.00891214740553893,0.0014,0.01,-0.01
Guará II,2026-08,COD,0.95,0.78,284.52,210.82932,116288.14294965519,165701.1360655932,0.003,0.001,0.004,0.004,0.0007,0.00891214740553893,0.0014,0.01,0.01
Guará II,2026-09,COD,0.95,0.8,262.95,199.842,108534.12244111119,144522.9360410351,0.003,0.001,0.004,0.004,0.0007,0.00891214740553893,0.0014,0.01,0.01
Guará II,2026-10,COD,0.95,0.83,286.57,225.96044499999996,126966.54801725515,157379.6485854543,0.003,0.001,0.004,0.004,0.0007,0.00891214740553893,0.0014,0.01,-0.01
Guará II,2026-11,COD,0.95,0.85,318.07,256.84152499999993,148760.08162199112,174496.4866120111,0.003,0.001,0.004,0.004,0.0007,0.00891214740553893,0.0014,0.02,-0.01
Guará II,2026-12,COD,0.95,0.88,328.46,274.59256,161287.42126786316,176673.85011178834,0.003,0.001,0.004,0.004,0.0007,0.00891214740553893,0.0014,0.01,-0.01
Guará III,2026-01,COD,0,0.9808,310.27,0,-32499.26572528883,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,-0.02
Guará III,2026-02,COD,0,0.9408,291.44,0,-32499.26572528883,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.02
Guará III,2026-03,COD,0,0.925293628202321,305.51,0,-32499.26572528883,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.03550637179767898
Guará III,2026-04,COD,0,0.9508,254.21,0,-32499.26572528883,122477.28015345038,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.01
Guará III,2026-05,COD,0,0.9989,235.28,0,-32499.26572528883,110712.28312724206,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.02,-0.04
Guará III,2026-06,COD,1,0.9,202.26,182.034,70815.38815432614,90554.11296481083,0.003,0.001,0.01,0.004,0.0007,0.007,0.0014,0.01,-0.02
Guará III,2026-07,COD,1,0.7985570799960449,238.33,190.32010887545738,75518.22647286381,107915.97556093335,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Guará III,2026-08,COD,1,0.78,284.84,222.1752,93597.80344109893,152270.7985055059,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.01
Guará III,2026-09,COD,1,0.8,259.43,207.544,85293.764833787,130464.95254949582,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.01
Guará III,2026-10,COD,1,0.83,305.03,253.17489999999995,111191.89726902061,155652.1344320956,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Guará III,2026-11,COD,1,0.85,319.02,271.167,121403.43788268304,161730.32074098077,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.02,-0.01
Guará III,2026-12,COD,1,0.88,308.64,271.6032,121651.0062052068,151880.95744121663,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Palmares,2026-01,COD,1,1.0138,1179,1195.2702,515359.14189625985,499027.5497743252,0.007,0.0021,0.007,0.007,0.0007,0.001,0.0014,0.01,-0.05
Palmares,2026-02,COD,1,0.9338,1037.6,968.9108799999999,391213.92750070547,392476.3636581147,0.007,0.0021,0.007,0.007,0.0007,0.001,0.0014,0.01,0.03
Palmares,2026-03,COD,1,0.9138,1123.2,1026.38016,422732.55941194354,439164.308838662,0.007,0.0021,0.007,0.007,0.0007,0.001,0.0014,0.01,0.05
Palmares,2026-04,COD,1,0.9338,990.98,925.377124,367338.13801669516,387297.98509600945,0.007,0.0021,0.007,0.007,0.0007,0.001,0.0014,0.01,0.03
Palmares,2026-05,COD,1,0.6920999999999999,826.08,571.729968,173382.78419252727,333309.16788666206,0.003,0.001,0.0348,0.25,0.0007,0.007,0.0014,0.01,0
Palmares,2026-06,COD,1,0.62,722.74,448.0988,105578.11921415219,276560.260094241,0.003,0.001,0.0348,0.25,0.0007,0.007,0.0014,0.01,0.01
Palmares,2026-07,COD,1,0.8143859652157069,802.36,653.4307230504746,218191.00217100428,304136.68093196733,0.003,0.001,0.0348,0.25,0.0007,0.007,0.0014,0.01,0.02
Palmares,2026-08,COD,1,0.85,1033,878.05,341381.90190631547,443939.8564606129,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.01
Palmares,2026-09,COD,1,0.8,1057.3,845.84,323716.5486278165,433210.69049109716,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.01
Palmares,2026-10,COD,1,0.8,1151.6,921.28,365091.09849835245,463699.2458201077,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.005
Palmares,2026-11,COD,1,0.83,1224.2,1016.086,417086.79806126386,495858.3095432234,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Palmares,2026-12,COD,1,0.88,1278.5,1125.08,476863.80877957237,533646.5521433076,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Cerrado I,2026-01,COD,0.9,0.9226221978047828,293.39,243.6193139525507,138500.20223568552,107641.34132284106,0.007,0.0021,0.007,0.007,0.0007,0.0021778021952172113,0.0014,0.01,0.04
Cerrado I,2026-02,COD,0.9,0.9526221978047827,232.42,199.26760609240884,106486.07272694606,87991.43924473433,0.007,0.0021,0.007,0.007,0.0007,0.0021778021952172113,0.0014,0.01,0.01
Cerrado I,2026-03,COD,0.9,1.0072221978047828,286.77,259.9569986980298,150293.13604928437,117479.13796348247,0.007,0.0021,0.0174,0.007,0.0007,0.0021778021952172113,0.0014,0.01,-0.055
Cerrado I,2026-04,COD,0.9,0.9476857498713407,280.51,239.2517967267688,135347.6232518334,110989.05819395787,0.007,0.0021,0.007,0.007,0.0007,0.007114250128659275,0.0014,0.01,0.01
Cerrado I,2026-05,COD,0.9,0.9917221978047828,274.57,245.06744746613327,139545.4998372113,106679.84240513161,0.003,0.003,0.004,0.004,0.0007,0.0021778021952172113,0.0014,0.01,-0.02
Cerrado I,2026-06,COD,0.9,0.9,306.41,248.1921,141800.94919227253,120404.27037151376,0.003,0.001,0.01,0.004,0.0007,0.0021778021952172113,0.0014,0.01,-0.02
Cerrado I,2026-07,COD,0.9,0.7969294735811491,338.04,242.4546353244345,137659.5091883253,136773.6327553265,0.003,0.001,0.004,0.004,0.0007,0.0021778021952172113,0.0014,0.01,0.02
Cerrado I,2026-08,COD,0.9,0.85,312.77,239.26905,135360.07707943828,128032.47982318231,0.003,0.001,0.004,0.004,0.0007,0.0021778021952172113,0.0014,0.01,0.01
Cerrado I,2026-09,COD,0.9,0.85,291.85,223.26525000000004,123808.14930593307,112445.42665219927,0.003,0.001,0.004,0.004,0.0007,0.0021778021952172113,0.0014,0.01,0.02
Cerrado I,2026-10,COD,0.9,0.88,312.69,247.65048,141409.99484888618,126976.53165118973,0.003,0.001,0.004,0.004,0.0007,0.0021778021952172113,0.0014,0.01,0.01
Cerrado I,2026-11,COD,0.9,0.89,289.03,231.51303,129761.59529074671,115609.442737776,0.003,0.001,0.004,0.004,0.0007,0.0021778021952172113,0.0014,0.01,0.005
Cerrado I,2026-12,COD,0.9,0.9,257.43,208.5183,113163.4460929778,93565.51614145566,0.003,0.001,0.004,0.004,0.0007,0.0021778021952172113,0.0014,0.01,-0.01
Cerrado II,2026-01,COD,0.95,0.9147105006329492,142.66,123.9679700192817,84442.38034634307,73129.92904983394,0.007,0.0021,0.007,0.007,0.0007,0.010089499367050824,0.0014,0.01,0.04
Cerrado II,2026-02,COD,0.95,0.9447105006329491,139.59,125.2785318441857,85533.46665900058,72374.51476446271,0.007,0.0021,0.007,0.007,0.0007,0.010089499367050824,0.0014,0.01,0.01
Cerrado II,2026-03,COD,0.95,1.0097105006329492,149.9,143.78782384263513,100943.067925212,78836.82565353313,0.007,0.0021,0.007,0.007,0.0007,0.010089499367050824,0.0014,0.01,-0.055
Cerrado II,2026-04,COD,0.95,0.9476857498713407,156.65,141.03222408147823,98648.93946409892,81201.5803632323,0.007,0.0021,0.007,0.007,0.0007,0.007114250128659275,0.0014,0.01,0.01
Cerrado II,2026-05,COD,0.95,0.9843105006329492,160.57,150.148200232301,106238.29283581296,86141.47112194431,0.003,0.0025,0.004,0.004,0.0007,0.010089499367050824,0.0014,0.01,-0.02
Cerrado II,2026-06,COD,0.95,0.9,157.68,134.8164,93474.0591583304,84811.2521725395,0.003,0.001,0.01,0.004,0.0007,0.010089499367050824,0.0014,0.01,-0.02
Cerrado II,2026-07,COD,0.95,0.858197869101979,184.69,150.57553622222227,106594.06426196691,101981.40841752669,0.003,0.001,0.004,0.004,0.0007,0.010089499367050824,0.0014,0.01,0.02
Cerrado II,2026-08,COD,0.95,0.85,183.04,147.8048,104287.33419353043,103142.55462804192,0.003,0.001,0.004,0.004,0.0007,0.010089499367050824,0.0014,0.01,0.01
Cerrado II,2026-09,COD,0.95,0.85,160.71,129.773325,89275.53147223042,82971.22877641954,0.003,0.001,0.004,0.004,0.0007,0.010089499367050824,0.0014,0.01,0.02
Cerrado II,2026-10,COD,0.95,0.88,173.58,145.11288000000002,102046.22125177045,92702.16263939714,0.003,0.001,0.004,0.004,0.0007,0.010089499367050824,0.0014,0.01,0.01
Cerrado II,2026-11,COD,0.95,0.89,161.63,136.658165,95007.38978375043,83881.39038266434,0.003,0.001,0.004,0.004,0.0007,0.010089499367050824,0.0014,0.01,0.005
Cerrado II,2026-12,COD,0.95,0.9,142.1,121.49549999999999,82383.96681313042,68743.37669899873,0.003,0.001,0.004,0.004,0.0007,0.010089499367050824,0.0014,0.01,-0.01
Bandeirante 1,2026-01,COD,0.85,0.938657770287389,1227.2,979.1326933421813,587274.0460126235,459590.44467124995,0.007,0.0021,0.007,0.007,0.0007,0.006142229712611021,0.0014,0.01,0.02
Bandeirante 1,2026-02,COD,0.85,0.938657770287389,1180.1,941.5535295087254,558074.7983719411,427661.7031319649,0.007,0.0021,0.007,0.007,0.0007,0.006142229712611021,0.0014,0.01,0.02
Bandeirante 1,2026-03,COD,0.85,0.8572279767222046,1187.1,864.9730314918897,498571.2677465564,461054.81582467037,0.007,0.0021,0.1,0.007,0.0007,0.006142229712611021,0.0014,0.01,0.008429793565184317
Bandeirante 1,2026-04,COD,0.85,0.862657770287389,914.56,670.6094468349293,347549.5349086161,307535.2266581331,0.007,0.0021,0.063,0.007,0.0007,0.006142229712611021,0.0014,0.02,0.03
Bandeirante 1,2026-05,COD,0.85,0.9347577702873889,681.49,541.4738619421798,247210.369853782,183596.15142004998,0.003,0.001,0.029,0.004,0.0007,0.006142229712611021,0.0014,0.02,0
Bandeirante 1,2026-06,COD,0.9,0.95,609.33,520.97715,231284.2952217908,146238.50046198603,0.003,0.001,0.029,0.004,0.0007,0.006142229712611021,0.0014,0.02,0.01
Bandeirante 1,2026-07,COD,0.85,0.8212416916941556,671.31,468.61159604352304,190595.92906779374,177757.8991610237,0.003,0.001,0.029,0.004,0.0007,0.006142229712611021,0.0014,0.01,0.02
Bandeirante 1,2026-08,COD,0.85,0.83,880.9,621.4749499999999,309371.7205447381,266478.7831705364,0.003,0.001,0.004,0.004,0.0007,0.006142229712611021,0.0014,0.01,0.01
Bandeirante 1,2026-09,COD,0.85,0.83,878.63,619.8734649999999,308127.356585096,281147.66703647096,0.003,0.001,0.004,0.004,0.0007,0.006142229712611021,0.0014,0.01,0.01
Bandeirante 1,2026-10,COD,0.85,0.85,1142.4,825.384,467810.34024136973,386209.1983502344,0.003,0.001,0.004,0.004,0.0007,0.006142229712611021,0.0014,0.01,-0.005
Bandeirante 1,2026-11,COD,0.85,0.87,1341.3,991.89135,597187.6028167382,506767.2070097446,0.003,0.001,0.004,0.004,0.0007,0.006142229712611021,0.0014,0.01,-0.01
Bandeirante 1,2026-12,COD,0.85,0.88,1401.3,1048.1724,640918.3341260012,548594.5239116041,0.003,0.001,0.004,0.004,0.0007,0.006142229712611021,0.0014,0.01,-0.01
Serra Azul 03,2026-01,COD,0.9,1.0118,586.5,534.07863,312357.5796541374,261672.75870346584,0.007,0.0021,0.007,0.007,0.0007,0.003,0.0014,0.01,-0.05
Serra Azul 03,2026-02,COD,0.9,0.9218,509.93,423.0481266,245053.88047293853,222413.409871814,0.007,0.0021,0.007,0.007,0.0007,0.003,0.0014,0.01,0.04
Serra Azul 03,2026-03,COD,0.9,0.7903,545.1,387.713277,223634.8468266288,239870.25112053074,0.007,0.0021,0.0285,0.007,0.0007,0.003,0.0014,0.01,0.15
Serra Azul 03,2026-04,COD,0.9,0.6623,527.26,314.28386820000003,179123.9179414007,206452.42938504307,0.258,0.0021,0.0355,0.007,0.0007,0.003,0.0014,0.01,0.02
Serra Azul 03,2026-05,COD,0.9,0.7255,471.15,307.6373925,175095.00347709007,198596.98934354578,0.258,0.001,0.0264,0.004,0.0007,0.003,0.0014,0.01,-0.03
Serra Azul 03,2026-06,COD,0.9,0.5,405.68,182.556,99274.03395795639,181569.62534575316,0.258,0.001,0.0264,0.004,0.0007,0.003,0.0014,0.01,-0.02
Serra Azul 03,2026-07,COD,0.9,0.646217955038454,466.93,271.56469477149477,153228.70617834583,190580.46425465142,0.258,0.001,0.0264,0.004,0.0007,0.003,0.0014,0.01,-0.01
Serra Azul 03,2026-08,COD,0.9,0.68,559.55,342.4446,196194.19470094587,226800.83478655058,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,0.01
Serra Azul 03,2026-09,COD,0.9,0.68,535.95,328.0014000000001,187439.1160671775,216361.81299888124,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,0.01
Serra Azul 03,2026-10,COD,0.9,0.7,562.94,354.6522,203594.11285825112,211315.19601870023,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,-0.01
Serra Azul 03,2026-11,COD,0.9,0.71,547.64,349.94196,200738.89229882375,193897.0552457279,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.02,-0.01
Serra Azul 03,2026-12,COD,0.9,0.75,523.8,353.565,202935.08151543007,230105.22177297782,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,-0.01
Serra Azul 04,2026-01,COD,0.9,0.9903318893206319,510.82000000000005,455.2932021324887,264599.976340803,226809.09917041185,0.007,0.0021,0.007,0.007,0.0007,0.024468110679368167,0.0014,0.01,-0.05
Serra Azul 04,2026-02,COD,0.9,0.9003318893206318,490.26,397.25704085249964,229420.01929469345,199071.1734785254,0.007,0.0021,0.007,0.007,0.0007,0.024468110679368167,0.0014,0.01,0.04
Serra Azul 04,2026-03,COD,0.9,0.9894388970189728,526.25,468.62299760061103,272680.13915066933,216242.13387761576,0.007,0.0021,0.007,0.007,0.0007,0.024468110679368167,0.0014,0.01,-0.04910700769834101
Serra Azul 04,2026-04,COD,0.9,0.9203318893206318,469.8,389.1347294425496,224496.49299289973,194857.3373154139,0.007,0.0021,0.007,0.007,0.0007,0.024468110679368167,0.0014,0.01,0.02
Serra Azul 04,2026-05,COD,0.9,0.9184318893206318,434.77,359.37596926793793,206457.5344953243,182218.75638935197,0.066,0.001,0.004,0.004,0.0007,0.024468110679368167,0.0014,0.01,-0.03
Serra Azul 04,2026-06,COD,0.9,0.9,433.16,350.85960000000006,201295.14093884063,183300.30870961133,0.066,0.001,0.01,0.004,0.0007,0.024468110679368167,0.0014,0.01,-0.02
Serra Azul 04,2026-07,COD,0.9,0.7288041370394311,436.41,286.2516721008404,162131.55606000606,176928.18935843246,0.066,0.001,0.004,0.004,0.0007,0.024468110679368167,0.0014,0.01,-0.01
Serra Azul 04,2026-08,COD,0.9,0.8,535.25,385.38000000000005,222220.4771849038,222249.38928354307,0.003,0.001,0.004,0.004,0.0007,0.024468110679368167,0.0014,0.01,0.01
